Source,Target,Type,id,weight
Cotter_Pyke,Eddison_Tollett,Undirected,1024,3
Cotter_Pyke,Jon_Snow,Undirected,1025,14
Cotter_Pyke,Othell_Yarwyck,Undirected,1026,6
Cotter_Pyke,Pypar,Undirected,1027,3
Cotter_Pyke,Samwell_Tarly,Undirected,1028,10
Cotter_Pyke,Selyse_Florent,Undirected,1029,3
Cotter_Pyke,Stannis_Baratheon,Undirected,1030,5
Craster,Dirk,Undirected,1031,6
Craster,Dywen,Undirected,1032,7
Craster,Eddison_Tollett,Undirected,1033,6
Craster,Gilly,Undirected,1034,24
Craster,Grenn,Undirected,1035,3
Craster,Jeor_Mormont,Undirected,1036,30
Craster,Jojen_Reed,Undirected,1037,3
Craster,Jon_Snow,Undirected,1038,36
Craster,Mance_Rayder,Undirected,1039,10
Craster,Samwell_Tarly,Undirected,1040,48
Craster,Thoren_Smallwood,Undirected,1041,4
Craster,Tormund,Undirected,1042,3
Creighton_Longbough,Illifer,Undirected,1043,15
Creighton_Longbough,Shadrich,Undirected,1044,4
Cressen,Davos_Seaworth,Undirected,1045,14
Cressen,Melisandre,Undirected,1046,7
Cressen,Patchface,Undirected,1047,8
Cressen,Pylos,Undirected,1048,17
Cressen,Renly_Baratheon,Undirected,1049,4
Cressen,Robert_Baratheon,Undirected,1050,4
Cressen,Selyse_Florent,Undirected,1051,3
Cressen,Shireen_Baratheon,Undirected,1052,6
Cressen,Stannis_Baratheon,Undirected,1053,21
Cromm,Grimtongue,Undirected,1054,4
Cromm,Hagen,Undirected,1055,4
Cutjack,Gendry,Undirected,1056,3
Cutjack,Kurz,Undirected,1057,4
Cutjack,Tarber,Undirected,1058,3
Daario_Naharis,Daenerys_Targaryen,Undirected,1059,65
Daario_Naharis,Drogo,Undirected,1060,3
Daario_Naharis,Grey_Worm,Undirected,1061,6
Daario_Naharis,Groleo,Undirected,1062,4
Daario_Naharis,Hero,Undirected,1063,7
Daario_Naharis,Hizdahr_zo_Loraq,Undirected,1064,14
Daario_Naharis,Irri,Undirected,1065,10
Daario_Naharis,Jhiqui,Undirected,1066,5
Daario_Naharis,Jhogo,Undirected,1067,9
Daario_Naharis,Jorah_Mormont,Undirected,1068,10
Daario_Naharis,Missandei,Undirected,1069,4
Daario_Naharis,Prendahl_na_Ghezn,Undirected,1070,3
Daario_Naharis,Quentyn_Martell,Undirected,1071,5
Daario_Naharis,Rakharo,Undirected,1072,4
Daario_Naharis,Sallor,Undirected,1073,3
Daario_Naharis,Skahaz_mo_Kandaq,Undirected,1074,9
Dacey_Mormont,Maege_Mormont,Undirected,1075,3
Dacey_Mormont,Robb_Stark,Undirected,1076,3
Daemon_Sand,Doran_Martell,Undirected,1077,3
Daemon_Sand,Oberyn_Martell,Undirected,1078,3
Daenerys_Targaryen,Daeron_II_Targaryen,Undirected,1079,3
Daenerys_Targaryen,Doran_Martell,Undirected,1080,3
Daenerys_Targaryen,Doreah,Undirected,1081,18
Daenerys_Targaryen,Drogo,Undirected,1082,123
Daenerys_Targaryen,Eddard_Stark,Undirected,1083,5
Daenerys_Targaryen,Eroeh,Undirected,1084,8
Daenerys_Targaryen,Ezzara,Undirected,1085,3
Daenerys_Targaryen,Galazza_Galare,Undirected,1086,19
Daenerys_Targaryen,Gerris_Drinkwater,Undirected,1087,15
Daenerys_Targaryen,Ghael,Undirected,1088,8
Daenerys_Targaryen,Grey_Worm,Undirected,1089,25
Daenerys_Targaryen,Groleo,Undirected,1090,10
Daenerys_Targaryen,Haggo,Undirected,1091,12
Daenerys_Targaryen,Hero,Undirected,1092,5
Daenerys_Targaryen,Hizdahr_zo_Loraq,Undirected,1093,96
Daenerys_Targaryen,Illyrio_Mopatis,Undirected,1094,36
Daenerys_Targaryen,Irri,Undirected,1095,73
Daenerys_Targaryen,Jhiqui,Undirected,1096,65
Daenerys_Targaryen,Jhogo,Undirected,1097,39
Daenerys_Targaryen,Jon_Connington,Undirected,1098,6
Daenerys_Targaryen,Jorah_Mormont,Undirected,1099,161
Daenerys_Targaryen,Kraznys_mo_Nakloz,Undirected,1100,16
Daenerys_Targaryen,Lynesse_Hightower,Undirected,1101,3
Daenerys_Targaryen,Lysono_Maar,Undirected,1102,3
Daenerys_Targaryen,Mace_Tyrell,Undirected,1103,3
Daenerys_Targaryen,Marselen,Undirected,1104,3
Daenerys_Targaryen,Meris,Undirected,1105,6
Daenerys_Targaryen,Mero,Undirected,1106,5
Daenerys_Targaryen,Mezzara,Undirected,1107,4
Daenerys_Targaryen,Miklaz,Undirected,1108,3
Daenerys_Targaryen,Mirri_Maz_Duur,Undirected,1109,34
Daenerys_Targaryen,Missandei,Undirected,1110,63
Daenerys_Targaryen,Moqorro,Undirected,1111,3
Daenerys_Targaryen,Oznak_zo_Pahl,Undirected,1112,4
Daenerys_Targaryen,Penny,Undirected,1113,4
Daenerys_Targaryen,Pono,Undirected,1114,4
Daenerys_Targaryen,Pyat_Pree,Undirected,1115,14
Daenerys_Targaryen,Qavo_Nogarys,Undirected,1116,5
Daenerys_Targaryen,Qezza,Undirected,1117,6
Daenerys_Targaryen,Qotho,Undirected,1118,18
Daenerys_Targaryen,Quaithe,Undirected,1119,11
Daenerys_Targaryen,Quaro,Undirected,1120,5
Daenerys_Targaryen,Quentyn_Martell,Undirected,1121,58
Daenerys_Targaryen,Rakharo,Undirected,1122,22
Daenerys_Targaryen,Reznak_mo_Reznak,Undirected,1123,19
Daenerys_Targaryen,Rhaegar_Targaryen,Undirected,1124,27
Daenerys_Targaryen,Rhaegel_Targaryen,Undirected,1125,5
Daenerys_Targaryen,Robert_Baratheon,Undirected,1126,26
Daenerys_Targaryen,Skahaz_mo_Kandaq,Undirected,1127,33
Daenerys_Targaryen,Spotted_Cat,Undirected,1128,3
Daenerys_Targaryen,Symon_Stripeback,Undirected,1129,4
Daenerys_Targaryen,Tattered_Prince,Undirected,1130,4
Daenerys_Targaryen,Tyrion_Lannister,Undirected,1131,17
Daenerys_Targaryen,Varys,Undirected,1132,8
Daenerys_Targaryen,Victarion_Greyjoy,Undirected,1133,7
Daenerys_Targaryen,Viserys_Targaryen,Undirected,1134,55
Daenerys_Targaryen,Xaro_Xhoan_Daxos,Undirected,1135,29
Daenerys_Targaryen,Yurkhaz_zo_Yunzak,Undirected,1136,4
Daeron_I_Targaryen,Shireen_Baratheon,Undirected,1137,3
Dagmer,Rodrik_Cassel,Undirected,1138,3
Dagmer,Theon_Greyjoy,Undirected,1139,7
Dalbridge,Ebben,Undirected,1140,4
Dalbridge,Jon_Snow,Undirected,1141,4
Dalbridge,Qhorin_Halfhand,Undirected,1142,5
Dalla,Gilly,Undirected,1143,10
Dalla,Jon_Snow,Undirected,1144,6
Dalla,Mance_Rayder,Undirected,1145,15
Dalla,Melisandre,Undirected,1146,3
Dalla,Stannis_Baratheon,Undirected,1147,5
Dalla,Val,Undirected,1148,12
Damon_Dance_for_Me,Grunt,Undirected,1149,3
Damon_Dance_for_Me,Ramsay_Snow,Undirected,1150,7
Damon_Dance_for_Me,Skinner,Undirected,1151,7
Damon_Dance_for_Me,Sour_Alyn,Undirected,1152,4
Damon_Dance_for_Me,Theon_Greyjoy,Undirected,1153,5
Danwell_Frey,Hosteen_Frey,Undirected,1154,3
Danwell_Frey,Jared_Frey,Undirected,1155,3
Danwell_Frey,Walder_Frey,Undirected,1156,3
Dareon,Gilly,Undirected,1157,7
Dareon,Jon_Snow,Undirected,1158,6
Dareon,Lanna_(Happy_Port),Undirected,1159,4
Dareon,Samwell_Tarly,Undirected,1160,26
Daryn_Hornwood,Eddard_Stark,Undirected,1161,3
Daryn_Hornwood,Torrhen_Karstark,Undirected,1162,3
Daven_Lannister,Emmon_Frey,Undirected,1163,3
Daven_Lannister,Jaime_Lannister,Undirected,1164,12
Davos_Seaworth,Devan_Seaworth,Undirected,1165,9
Davos_Seaworth,Eddard_Stark,Undirected,1166,4
Davos_Seaworth,Edric_Storm,Undirected,1167,19
Davos_Seaworth,Garth_(Wolfs_Den),Undirected,1168,4
Davos_Seaworth,Godric_Borrell,Undirected,1169,9
Davos_Seaworth,Guncer_Sunglass,Undirected,1170,3
Davos_Seaworth,Imry_Florent,Undirected,1171,3
Davos_Seaworth,Joffrey_Baratheon,Undirected,1172,10
Davos_Seaworth,Khorane_Sathmantes,Undirected,1173,4
Davos_Seaworth,Lamprey,Undirected,1174,8
Davos_Seaworth,Leona_Woolfield,Undirected,1175,3
Davos_Seaworth,Marlon_Manderly,Undirected,1176,5
Davos_Seaworth,Matthos_Seaworth,Undirected,1177,3
Davos_Seaworth,Melisandre,Undirected,1178,64
Davos_Seaworth,Monford_Velaryon,Undirected,1179,3
Davos_Seaworth,Porridge,Undirected,1180,6
Davos_Seaworth,Pylos,Undirected,1181,24
Davos_Seaworth,Renly_Baratheon,Undirected,1182,6
Davos_Seaworth,Robb_Stark,Undirected,1183,3
Davos_Seaworth,Robett_Glover,Undirected,1184,4
Davos_Seaworth,Salladhor_Saan,Undirected,1185,41
Davos_Seaworth,Selyse_Florent,Undirected,1186,6
Davos_Seaworth,Shireen_Baratheon,Undirected,1187,9
Davos_Seaworth,Stannis_Baratheon,Undirected,1188,131
Davos_Seaworth,Sybell_Spicer,Undirected,1189,3
Davos_Seaworth,Wyman_Manderly,Undirected,1190,32
Denyo_Terys,Ternesio_Terys,Undirected,1191,3
Denys_Mallister,Eddison_Tollett,Undirected,1192,3
Denys_Mallister,Janos_Slynt,Undirected,1193,3
Denys_Mallister,Jon_Snow,Undirected,1194,4
Denys_Mallister,Othell_Yarwyck,Undirected,1195,4
Denys_Mallister,Pypar,Undirected,1196,4
Denys_Mallister,Samwell_Tarly,Undirected,1197,14
Denzo_Dhan,Meris,Undirected,1198,3
Desmond,Eddard_Stark,Undirected,1199,4
Desmond_Grell,Edmure_Tully,Undirected,1200,8
Desmond_Grell,Robb_Stark,Undirected,1201,4
Desmond_Grell,Utherydes_Wayn,Undirected,1202,9
Devan_Seaworth,Jon_Snow,Undirected,1203,5
Devan_Seaworth,Melisandre,Undirected,1204,4
Devan_Seaworth,Pylos,Undirected,1205,3
Devan_Seaworth,Renly_Baratheon,Undirected,1206,3
Devan_Seaworth,Stannis_Baratheon,Undirected,1207,31
Dick_Crabb,Eustace_Brune,Undirected,1208,3
Dick_Crabb,Jaime_Lannister,Undirected,1209,3
Dick_Crabb,Podrick_Payne,Undirected,1210,9
Dick_Crabb,Renly_Baratheon,Undirected,1211,3
Dick_Follard,Jon_Snow,Undirected,1212,3
Dick_Follard,Satin,Undirected,1213,5
Dick_Straw,Hugh_Hungerford,Undirected,1214,3
Dick_Straw,Tattered_Prince,Undirected,1215,4
Dirk,Samwell_Tarly,Undirected,1216,4
Dolf,Shagga,Undirected,1217,10
Donal_Noye,Jeor_Mormont,Undirected,1218,4
Donal_Noye,Jon_Snow,Undirected,1219,47
Donal_Noye,Mag_Mar_Tun_Doh_Weg,Undirected,1220,6
Donal_Noye,Mance_Rayder,Undirected,1221,3
Donal_Noye,Qhorin_Halfhand,Undirected,1222,6
Donal_Noye,Stannis_Baratheon,Undirected,1223,4
Donella_Hornwood,Leobald_Tallhart,Undirected,1224,3
Donella_Hornwood,Luwin,Undirected,1225,7
Donella_Hornwood,Mors_Umber,Undirected,1226,3
Donella_Hornwood,Ramsay_Snow,Undirected,1227,3
Donella_Hornwood,Rodrik_Cassel,Undirected,1228,4
Dontos_Hollard,Joffrey_Baratheon,Undirected,1229,22
Dontos_Hollard,Lothor_Brune,Undirected,1230,3
Dontos_Hollard,Moon_Boy,Undirected,1231,8
Dontos_Hollard,Petyr_Baelish,Undirected,1232,4
Dontos_Hollard,Sansa_Stark,Undirected,1233,39
Dontos_Hollard,Stannis_Baratheon,Undirected,1234,3
Dontos_Hollard,Tyrion_Lannister,Undirected,1235,14
Dontos_Hollard,Willas_Tyrell,Undirected,1236,3
Doran_Martell,Ellaria_Sand,Undirected,1237,3
Doran_Martell,Gregor_Clegane,Undirected,1238,11
Doran_Martell,Myrcella_Baratheon,Undirected,1239,15
Doran_Martell,Nymeria_Sand,Undirected,1240,7
Doran_Martell,Obara_Sand,Undirected,1241,12
Doran_Martell,Oberyn_Martell,Undirected,1242,14
Doran_Martell,Quentyn_Martell,Undirected,1243,4
Doran_Martell,Robert_Baratheon,Undirected,1244,3
Doran_Martell,Tyene_Sand,Undirected,1245,6
Doran_Martell,Tyrion_Lannister,Undirected,1246,13
Doran_Martell,Tywin_Lannister,Undirected,1247,4
Doran_Martell,Varys,Undirected,1248,4
Doran_Martell,Viserys_Targaryen,Undirected,1249,3
Dorcas,Jocelyn_Swyft,Undirected,1250,8
Dorcas,Margaery_Tyrell,Undirected,1251,3
Dorcas,Osney_Kettleblack,Undirected,1252,3
Dorcas,Qyburn,Undirected,1253,3
Dorcas,Taena_of_Myr,Undirected,1254,6
Doreah,Drogo,Undirected,1255,5
Doreah,Irri,Undirected,1256,14
Doreah,Jhiqui,Undirected,1257,11
Doreah,Jorah_Mormont,Undirected,1258,3
Doreah,Viserys_Targaryen,Undirected,1259,3
Draqaz,Miklaz,Undirected,1260,3
Drennan,Squint,Undirected,1261,3
Drennan,Theon_Greyjoy,Undirected,1262,3
Drogo,Haggo,Undirected,1263,9
Drogo,Illyrio_Mopatis,Undirected,1264,16
Drogo,Irri,Undirected,1265,12
Drogo,Jhiqui,Undirected,1266,5
Drogo,Jhogo,Undirected,1267,7
Drogo,Jommo,Undirected,1268,3
Drogo,Jorah_Mormont,Undirected,1269,28
Drogo,Mirri_Maz_Duur,Undirected,1270,12
Drogo,Ogo,Undirected,1271,11
Drogo,Pono,Undirected,1272,4
Drogo,Qotho,Undirected,1273,13
Drogo,Quaro,Undirected,1274,3
Drogo,Rakharo,Undirected,1275,4
Drogo,Rhaego,Undirected,1276,5
Drogo,Robert_Baratheon,Undirected,1277,3
Drogo,Viserys_Targaryen,Undirected,1278,26
Dryn,Tormund,Undirected,1279,3
Dunsen,Gregor_Clegane,Undirected,1280,21
Dunsen,Ilyn_Payne,Undirected,1281,16
Dunsen,Joffrey_Baratheon,Undirected,1282,9
Dunsen,Meryn_Trant,Undirected,1283,16
Dunsen,Polliver,Undirected,1284,16
Dunsen,Rafford,Undirected,1285,23
Dunsen,Sandor_Clegane,Undirected,1286,10
Dunsen,Tickler,Undirected,1287,12
Dunsen,Weese,Undirected,1288,3
Dunstan_Drumm,Rodrik_Harlaw,Undirected,1289,3
Dunstan_Drumm,Victarion_Greyjoy,Undirected,1290,3
Dywen,Eddison_Tollett,Undirected,1291,5
Dywen,Grenn,Undirected,1292,12
Dywen,Jeor_Mormont,Undirected,1293,4
Dywen,Jon_Snow,Undirected,1294,13
Dywen,Samwell_Tarly,Undirected,1295,6
Ebben,Jon_Snow,Undirected,1296,10
Ebben,Qhorin_Halfhand,Undirected,1297,8
Ebben,Stonesnake,Undirected,1298,4
Eddard_Stark,Edmure_Tully,Undirected,1299,3
Eddard_Stark,Galbart_Glover,Undirected,1300,4
Eddard_Stark,Gendry,Undirected,1301,3
Eddard_Stark,Gerold_Hightower,Undirected,1302,3
Eddard_Stark,Gregor_Clegane,Undirected,1303,13
Eddard_Stark,Harwin,Undirected,1304,5
Eddard_Stark,High_Septon_(fat_one),Undirected,1305,4
Eddard_Stark,Howland_Reed,Undirected,1306,3
Eddard_Stark,Ilyn_Payne,Undirected,1307,11
Eddard_Stark,Jacks,Undirected,1308,4
Eddard_Stark,Jaime_Lannister,Undirected,1309,33
Eddard_Stark,Janos_Slynt,Undirected,1310,11
Eddard_Stark,Joffrey_Baratheon,Undirected,1311,41
Eddard_Stark,Jon_Arryn,Undirected,1312,51
Eddard_Stark,Jon_Snow,Undirected,1313,65
Eddard_Stark,Jory_Cassel,Undirected,1314,32
Eddard_Stark,Joss,Undirected,1315,5
Eddard_Stark,Loras_Tyrell,Undirected,1316,12
Eddard_Stark,Luwin,Undirected,1317,19
Eddard_Stark,Lyanna_Stark,Undirected,1318,19
Eddard_Stark,Lysa_Arryn,Undirected,1319,12
Eddard_Stark,Maron_Greyjoy,Undirected,1320,3
Eddard_Stark,Marq_Piper,Undirected,1321,3
Eddard_Stark,Mordane,Undirected,1322,11
Eddard_Stark,Mycah,Undirected,1323,3
Eddard_Stark,Petyr_Baelish,Undirected,1324,85
Eddard_Stark,Porther,Undirected,1325,4
Eddard_Stark,Pycelle,Undirected,1326,36
Eddard_Stark,Ramsay_Snow,Undirected,1327,4
Eddard_Stark,Raymun_Darry,Undirected,1328,4
Eddard_Stark,Renly_Baratheon,Undirected,1329,38
Eddard_Stark,Rhaegar_Targaryen,Undirected,1330,10
Eddard_Stark,Rickard_Karstark,Undirected,1331,4
Eddard_Stark,Rickon_Stark,Undirected,1332,15
Eddard_Stark,Robb_Stark,Undirected,1333,46
Eddard_Stark,Robert_Baratheon,Undirected,1334,334
Eddard_Stark,Rodrik_Cassel,Undirected,1335,7
Eddard_Stark,Roose_Bolton,Undirected,1336,5
Eddard_Stark,Sandor_Clegane,Undirected,1337,14
Eddard_Stark,Sansa_Stark,Undirected,1338,43
Eddard_Stark,Stannis_Baratheon,Undirected,1339,32
Eddard_Stark,Syrio_Forel,Undirected,1340,6
Eddard_Stark,Theon_Greyjoy,Undirected,1341,31
Eddard_Stark,Tobho_Mott,Undirected,1342,7
Eddard_Stark,Tomard,Undirected,1343,15
Eddard_Stark,Torrhen_Karstark,Undirected,1344,5
Eddard_Stark,Torrhen_Stark,Undirected,1345,3
Eddard_Stark,Tregar,Undirected,1346,4
Eddard_Stark,Tyrion_Lannister,Undirected,1347,40
Eddard_Stark,Tywin_Lannister,Undirected,1348,18
Eddard_Stark,Varly,Undirected,1349,4
Eddard_Stark,Varys,Undirected,1350,64
Eddard_Stark,Vayon_Poole,Undirected,1351,12
Eddard_Stark,Willam_Dustin,Undirected,1352,4
Eddard_Stark,Wyl_(guard),Undirected,1353,3
Eddard_Stark,Wylla,Undirected,1354,3
Eddard_Stark,Wyman_Manderly,Undirected,1355,4
Eddison_Tollett,Emmett,Undirected,1356,8
Eddison_Tollett,Gilly,Undirected,1357,3
Eddison_Tollett,Grenn,Undirected,1358,13
Eddison_Tollett,Hobb,Undirected,1359,4
Eddison_Tollett,Janos_Slynt,Undirected,1360,4
Eddison_Tollett,Jeor_Mormont,Undirected,1361,9
Eddison_Tollett,Jon_Snow,Undirected,1362,41
Eddison_Tollett,Mully,Undirected,1363,3
Eddison_Tollett,Othell_Yarwyck,Undirected,1364,3
Eddison_Tollett,Pypar,Undirected,1365,5
Eddison_Tollett,Samwell_Tarly,Undirected,1366,19
Eddison_Tollett,Satin,Undirected,1367,3
Eddison_Tollett,Watt,Undirected,1368,3
Edmure_Tully,Elmar_Frey,Undirected,1369,3
Edmure_Tully,Emmon_Frey,Undirected,1370,11
Edmure_Tully,Forley_Prester,Undirected,1371,3
Edmure_Tully,Hoster_Tully,Undirected,1372,21
Edmure_Tully,Ilyn_Payne,Undirected,1373,4
Edmure_Tully,Jaime_Lannister,Undirected,1374,35
Edmure_Tully,Karyl_Vance,Undirected,1375,4
Edmure_Tully,Lothar_Frey,Undirected,1376,4
Edmure_Tully,Lysa_Arryn,Undirected,1377,5
Edmure_Tully,Marq_Piper,Undirected,1378,8
Edmure_Tully,Petyr_Baelish,Undirected,1379,4
Edmure_Tully,Robb_Stark,Undirected,1380,51
Edmure_Tully,Roslin_Frey,Undirected,1381,19
Edmure_Tully,Ryman_Frey,Undirected,1382,5
Edmure_Tully,Tansy,Undirected,1383,3
Edmure_Tully,Tommen_Baratheon,Undirected,1384,4
Edmure_Tully,Tytos_Blackwood,Undirected,1385,3
Edmure_Tully,Tywin_Lannister,Undirected,1386,11
Edmure_Tully,Walder_Frey,Undirected,1387,13
Edric_Storm,Pylos,Undirected,1388,9
Edric_Storm,Robert_Baratheon,Undirected,1389,3
Edric_Storm,Shireen_Baratheon,Undirected,1390,3
Edric_Storm,Stannis_Baratheon,Undirected,1391,6
Edwyn_Frey,Jaime_Lannister,Undirected,1392,9
Edwyn_Frey,Ryman_Frey,Undirected,1393,5
Edwyn_Frey,Walder_Rivers,Undirected,1394,8
Elder_Brother,Meribald,Undirected,1395,3
Elder_Brother,Narbert,Undirected,1396,4
Eldon_Estermont,Steffon_Varner,Undirected,1397,3
Elia_Martell,Gregor_Clegane,Undirected,1398,7
Elia_Martell,Jaime_Lannister,Undirected,1399,4
Elia_Martell,Oberyn_Martell,Undirected,1400,9
Elia_Martell,Rhaegar_Targaryen,Undirected,1401,13
Elia_Martell,Tyrion_Lannister,Undirected,1402,6
Elia_Martell,Tywin_Lannister,Undirected,1403,3
Elinor_Tyrell,Margaery_Tyrell,Undirected,1404,5
Elinor_Tyrell,Megga_Tyrell,Undirected,1405,18
Elinor_Tyrell,Sansa_Stark,Undirected,1406,5
Elinor_Tyrell,Tallad,Undirected,1407,3
Ellaria_Sand,Oberyn_Martell,Undirected,1408,7
Ellaria_Sand,Tyrion_Lannister,Undirected,1409,4
Elmar_Frey,Jaime_Lannister,Undirected,1410,6
Elmar_Frey,Robb_Stark,Undirected,1411,9
Elmar_Frey,Roose_Bolton,Undirected,1412,3
Elmar_Frey,Tywin_Lannister,Undirected,1413,3
Elmar_Frey,Walder_Frey,Undirected,1414,6
Emmett,Hareth_(Moles_Town),Undirected,1415,3
Emmett,Hop_Robin,Undirected,1416,4
Emmett,Janos_Slynt,Undirected,1417,4
Emmett,Jon_Snow,Undirected,1418,15
Emmon_Cuy,Renly_Baratheon,Undirected,1419,3
Emmon_Cuy,Robar_Royce,Undirected,1420,3
Emmon_Frey,Forley_Prester,Undirected,1421,3
Emmon_Frey,Genna_Lannister,Undirected,1422,5
Emmon_Frey,Jaime_Lannister,Undirected,1423,8
Emmon_Frey,Ryman_Frey,Undirected,1424,4
Emmon_Frey,Tywin_Lannister,Undirected,1425,3
Emrick,Hareth_(Moles_Town),Undirected,1426,3
Emrick,Satin,Undirected,1427,3
Eon_Hunter,Lysa_Arryn,Undirected,1428,3
Eon_Hunter,Vardis_Egen,Undirected,1429,3
Errok,Grigg,Undirected,1430,7
Errok,Jon_Snow,Undirected,1431,4
Errok,Styr,Undirected,1432,3
Euron_Greyjoy,Hotho_Harlaw,Undirected,1433,4
Euron_Greyjoy,Humfrey_Hewett,Undirected,1434,3
Euron_Greyjoy,Nute,Undirected,1435,4
Euron_Greyjoy,Quellon_Greyjoy,Undirected,1436,3
Euron_Greyjoy,Red_Oarsman,Undirected,1437,6
Euron_Greyjoy,Rodrik_Harlaw,Undirected,1438,4
Euron_Greyjoy,Sawane_Botley,Undirected,1439,3
Euron_Greyjoy,Theon_Greyjoy,Undirected,1440,4
Euron_Greyjoy,Victarion_Greyjoy,Undirected,1441,50
Falyse_Stokeworth,Qyburn,Undirected,1442,7
Farlen,Theon_Greyjoy,Undirected,1443,6
Florian_the_Fool,Jonquil,Undirected,1444,8
Florian_the_Fool,Sansa_Stark,Undirected,1445,3
Fogo,Ogo,Undirected,1446,4
Franklyn_Flowers,Jon_Connington,Undirected,1447,4
Frenya,Holly,Undirected,1448,6
Frenya,Theon_Greyjoy,Undirected,1449,3
Fulk,Jon_Snow,Undirected,1450,4
Fulk,Mully,Undirected,1451,5
Galazza_Galare,Grazhar,Undirected,1452,4
Galazza_Galare,Hizdahr_zo_Loraq,Undirected,1453,12
Galazza_Galare,Reznak_mo_Reznak,Undirected,1454,5
Galazza_Galare,Skahaz_mo_Kandaq,Undirected,1455,12
Galbart_Glover,Jaime_Lannister,Undirected,1456,3
Galbart_Glover,Jon_Umber_(Greatjon),Undirected,1457,4
Galbart_Glover,Rickard_Karstark,Undirected,1458,4
Galbart_Glover,Robb_Stark,Undirected,1459,5
Galbart_Glover,Robett_Glover,Undirected,1460,3
Galbart_Glover,Roose_Bolton,Undirected,1461,3
Galyeon_of_Cuy,Tyrion_Lannister,Undirected,1462,3
Gared,Jeor_Mormont,Undirected,1463,4
Gared,Waymar_Royce,Undirected,1464,13
Gared,Will_(prologue),Undirected,1465,12
Garin_(orphan),Gerold_Dayne,Undirected,1466,5
Garin_(orphan),Myrcella_Baratheon,Undirected,1467,5
Garin_(orphan),Nymeria_Sand,Undirected,1468,3
Garin_(orphan),Sylva_Santagar,Undirected,1469,8
Garin_(orphan),Tyene_Sand,Undirected,1470,5
Gariss,Murch,Undirected,1471,5
Garlan_Tyrell,Joffrey_Baratheon,Undirected,1472,10
Garlan_Tyrell,Leonette_Fossoway,Undirected,1473,3
Garlan_Tyrell,Loras_Tyrell,Undirected,1474,9
Garlan_Tyrell,Sansa_Stark,Undirected,1475,5
Garlan_Tyrell,Tyrion_Lannister,Undirected,1476,11
Garlan_Tyrell,Willas_Tyrell,Undirected,1477,3
Garrett_Paege,Jaime_Lannister,Undirected,1478,3
Garth_(Wolfs_Den),Sybell_Spicer,Undirected,1479,3
Garth_Greyfeather,Hairy_Hal,Undirected,1480,4
Garth_Greyfeather,Jack_Bulwer,Undirected,1481,4
Garth_Greyfeather,Jon_Snow,Undirected,1482,3
Gawen_Westerling,Jeyne_Westerling,Undirected,1483,3
Gawen_Westerling,Sybell_Spicer,Undirected,1484,3
Gendel,Gorne,Undirected,1485,3
Gendel,Jon_Snow,Undirected,1486,3
Gendry,Greenbeard,Undirected,1487,3
Gendry,Harwin,Undirected,1488,8
Gendry,Hot_Pie,Undirected,1489,53
Gendry,Jaqen_Hghar,Undirected,1490,4
Gendry,Lem,Undirected,1491,9
Gendry,Lommy_Greenhands,Undirected,1492,17
Gendry,Merrit,Undirected,1493,3
Gendry,Robert_Baratheon,Undirected,1494,3
Gendry,Sandor_Clegane,Undirected,1495,5
Gendry,Thoros_of_Myr,Undirected,1496,8
Gendry,Tom_of_Sevenstreams,Undirected,1497,10
Gendry,Willow_Heddle,Undirected,1498,3
Gendry,Woth,Undirected,1499,3
Gendry,Yoren,Undirected,1500,8
Genna_Lannister,Jaime_Lannister,Undirected,1501,7
Genna_Lannister,Tywin_Lannister,Undirected,1502,3
Gerold_Dayne,Myrcella_Baratheon,Undirected,1503,9
Gerold_Grafton,Terrance_Lynderly,Undirected,1504,3
Gerold_Hightower,Jaime_Lannister,Undirected,1505,4
Gerold_Hightower,Lewyn_Martell,Undirected,1506,3
Gerold_Hightower,Oswell_Whent,Undirected,1507,3
Gerold_Hightower,Robert_Baratheon,Undirected,1508,4
Gerrick_Kingsblood,Jon_Snow,Undirected,1509,5
Gerrick_Kingsblood,Raymun_Redbeard,Undirected,1510,3
Gerris_Drinkwater,Hizdahr_zo_Loraq,Undirected,1511,4
Gerris_Drinkwater,Meris,Undirected,1512,4
Gerris_Drinkwater,Quentyn_Martell,Undirected,1513,49
Gerris_Drinkwater,Tattered_Prince,Undirected,1514,3
Gilly,Jojen_Reed,Undirected,1515,3
Gilly,Jon_Snow,Undirected,1516,33
Gilly,Kojja_Mo,Undirected,1517,7
Gilly,Mance_Rayder,Undirected,1518,9
Gilly,Meera_Reed,Undirected,1519,3
Gilly,Melisandre,Undirected,1520,7
Gilly,Samwell_Tarly,Undirected,1521,84
Gilly,Small_Paul,Undirected,1522,3
Gilwood_Hunter,Horton_Redfort,Undirected,1523,6
Gilwood_Hunter,Lysa_Arryn,Undirected,1524,3
Gilwood_Hunter,Symond_Templeton,Undirected,1525,4
Godry_Farring,Jon_Snow,Undirected,1526,3
Godry_Farring,Justin_Massey,Undirected,1527,3
Godry_Farring,Mance_Rayder,Undirected,1528,3
Godry_Farring,Melisandre,Undirected,1529,3
Godry_Farring,Stannis_Baratheon,Undirected,1530,9
Goghor_the_Giant,Hizdahr_zo_Loraq,Undirected,1531,5
Goghor_the_Giant,Khrazz,Undirected,1532,4
Goghor_the_Giant,Spotted_Cat,Undirected,1533,6
Gormon_Tyrell,Walgrave,Undirected,1534,3
